X,Y,ELEV,TIME,NORTH_VEL,EAST_VEL,DOWN_VEL,ROLL,PITCH,HEADING,ELEVATION
170731.739,272274.368,420.0896,312831.794,-25.7656,-20.5445,-1.1196,21.3654,-0.418,231.4858,420.0896
170721.967,272266.876,419.6996,312832.1686,-26.4932,-19.33,-1.0069,20.9885,-0.3615,234.2096,419.6996
170711.923,272259.835,419.3459,312832.5432,-27.191,-18.0438,-0.8405,20.885,-0.3484,236.854,419.3459
170701.624,272253.266,419.0329,312832.9179,-27.8448,-16.8266,-0.7815,21.0884,-0.2504,239.5898,419.0329
170691.099,272247.174,418.7578,312833.2925,-28.3967,-15.5401,-0.6998,21.1935,-0.2103,242.0982,418.7578
170680.371,272241.564,418.4961,312833.6671,-28.9146,-14.208,-0.712,21.4964,-0.4328,244.4921,418.4961
170669.452,272236.444,418.2206,312834.0418,-29.4104,-12.9203,-0.7674,21.5212,-0.8474,247.2021,418.2206
170658.359,272231.817,417.9269,312834.4164,-29.8668,-11.6174,-0.8265,22.1131,-0.9907,249.9441,417.9269
170647.109,272227.712,417.6355,312834.791,-30.2202,-10.1247,-0.7113,22.5794,-0.5102,252.6382,417.6355
170635.727,272224.163,417.3918,312835.1657,-30.5233,-8.6105,-0.5944,22.673,-0.1609,254.8407,417.3918
170624.235,272221.186,417.1745,312835.5403,-30.8307,-7.0805,-0.5627,22.6416,-0.3523,256.7767,417.1745
170612.645,272218.772,416.9655,312835.9149,-31.0528,-5.666,-0.5932,22.5813,-1.0161,258.7676,416.9655
170600.972,272216.901,416.7182,312836.2896,-31.2459,-4.1551,-0.741,22.7498,-1.5024,260.9899,416.7182
170589.227,272215.559,416.3925,312836.6642,-31.4281,-2.8394,-1.045,22.6911,-2.1226,263.7653,416.3925
170577.429,272214.71,415.9455,312837.0388,-31.5613,-1.5599,-1.4088,22.9877,-2.541,266.5548,415.9455
170565.599,272214.332,415.3407,312837.4135,-31.5858,-0.3014,-1.8418,23.335,-2.6226,269.0975,415.3407
170553.753,272214.43,414.5806,312837.7881,-31.576,1.0378,-2.1577,23.3983,-2.3773,271.0761,414.5806
170541.911,272215.038,413.716,312838.1627,-31.5802,2.4066,-2.3998,23.0426,-2.0137,272.6776,413.716
170530.089,272216.197,412.808,312838.5374,-31.4948,3.9313,-2.4518,22.4047,-1.8985,274.5561,412.808
170518.308,272217.908,411.886,312838.912,-31.3253,5.3917,-2.5069,22.2177,-2.0017,276.696,411.886
170506.587,272220.157,410.9355,312839.2866,-31.1357,6.8336,-2.5288,21.8085,-2.3011,279.4203,410.9355
170494.949,272222.95,410.003,312839.6613,-30.9312,8.2362,-2.4801,21.7592,-2.4612,282.3249,410.003
170483.419,272226.285,409.1227,312840.0359,-30.5622,9.708,-2.2379,21.9405,-2.4532,285.266,409.1227
170472.027,272230.169,408.3334,312840.4105,-30.1289,11.2016,-1.9494,21.8326,-2.4768,288.0648,408.3334
170460.805,272234.61,407.6348,312840.7852,-29.6796,12.6873,-1.7727,21.8544,-2.6514,290.7238,407.6348
170449.771,272239.599,407.0035,312841.1598,-29.1392,14.0824,-1.6096,22.0978,-3.2014,293.799,407.0035
170438.941,272245.11,406.3992,312841.5344,-28.5255,15.4881,-1.5905,22.866,-3.5332,296.8751,406.3992
170428.34,272251.146,405.8019,312841.9091,-27.9278,16.8742,-1.5972,23.3679,-3.8528,300.1978,405.8019
170417.994,272257.698,405.1995,312842.2837,-27.2116,18.2453,-1.6921,24.2899,-3.799,303.1279,405.1995
170407.936,272264.754,404.5547,312842.6583,-26.3567,19.5712,-1.8003,24.9935,-3.6109,305.6039,404.5547
170398.206,272272.326,403.877,312843.033,-25.4027,20.9847,-1.8001,25.3722,-3.3921,307.6475,403.877
170388.849,272280.433,403.192,312843.4076,-24.3959,22.4196,-1.8803,25.9842,-3.0965,309.6912,403.192
170379.892,272289.059,402.4637,312843.7822,-23.2997,23.731,-2.0387,26.504,-2.967,312.0263,402.4637
170371.353,272298.176,401.6552,312844.1569,-22.1053,25.0086,-2.2914,26.5716,-2.7391,314.3414,401.6552
170363.243,272307.746,400.7367,312844.5315,-20.9809,26.1858,-2.5937,25.8981,-2.8521,316.7333,400.7367
170355.587,272317.764,399.7484,312844.9061,-19.7599,27.369,-2.7103,25.2988,-2.9296,319.4004,399.7484
170348.393,272328.195,398.7271,312845.2808,-18.4671,28.4082,-2.7574,24.3948,-3.1206,322.1821,398.7271
170341.665,272339.008,397.6714,312845.6554,-17.2255,29.3791,-2.8379,24.1498,-3.2395,324.8618,397.6714
170335.416,272350.182,396.5995,312846.03,-15.9425,30.3445,-2.8615,23.8826,-3.1178,327.7214,396.5995
170329.681,272361.702,395.5504,312846.4047,-14.5159,31.1972,-2.7632,23.7207,-2.9681,330.602,395.5504
170324.479,272373.537,394.527,312846.7793,-13.0436,31.9951,-2.702,23.5592,-2.8126,333.5545,394.527
170319.816,272385.651,393.5145,312847.1539,-11.6377,32.6951,-2.6997,23.1862,-2.7007,336.5402,393.5145
170315.7,272398.009,392.5225,312847.5286,-10.1806,33.3212,-2.6335,22.7425,-2.5268,339.3912,392.5225
170312.131,272410.576,391.5688,312847.9032,-8.6923,33.7927,-2.4941,21.9355,-2.4087,342.204,391.5688
170309.107,272423.32,390.6571,312848.2778,-7.2315,34.2267,-2.3634,21.369,-2.3634,344.8619,390.6571
170306.622,272436.211,389.7914,312848.6525,-5.8382,34.5893,-2.2514,20.778,-2.2922,347.6319,389.7914
170304.658,272449.213,388.9581,312849.0271,-4.479,34.8167,-2.1802,20.3307,-2.2635,350.3571,388.9581
170303.202,272462.3,388.1556,312849.4017,-3.0832,34.9919,-2.0464,19.7063,-2.0034,352.897,388.1556
170302.259,272475.446,387.418,312849.7764,-1.7433,35.1512,-1.8891,18.7616,-1.8897,355.3856,387.418
170301.814,272488.624,386.7578,312850.151,-0.4567,35.2015,-1.6855,18.0336,-1.8113,357.8352,386.7578
170301.848,272501.809,386.1719,312850.5256,0.8013,35.1452,-1.4691,16.8625,-1.6749,0.4051,386.1719
170302.331,272514.978,385.6577,312850.9003,1.9697,35.0812,-1.2571,15.8222,-1.543,2.6846,385.6577
170303.228,272528.112,385.2196,312851.2749,3.0065,34.9837,-1.094,14.3691,-1.1406,4.8663,385.2196
170304.501,272541.19,384.8432,312851.6495,3.9422,34.7753,-0.8814,12.8965,-0.9489,6.7454,384.8432
170306.107,272554.199,384.5281,312852.0242,4.8103,34.5661,-0.7293,11.4811,-0.5159,8.3494,384.5281
170308.021,272567.129,384.3091,312852.3988,5.5689,34.3847,-0.4171,9.8711,-0.0784,9.8745,384.3091
170310.198,272579.967,384.2096,312852.7734,6.2153,34.1266,-0.1903,8.7312,0.3247,10.9831,384.2096
170312.599,272592.709,384.175,312853.1481,6.7503,33.8363,0.0146,7.1981,0.1178,11.9593,384.175
170315.176,272605.369,384.2095,312853.5227,7.1978,33.6661,0.1932,6.003,-0.195,12.6231,384.2095
170317.912,272617.957,384.3242,312853.8973,7.5829,33.4943,0.3608,5.3839,-0.4429,13.317,384.3242
170320.778,272630.484,384.489,312854.272,7.8811,33.3087,0.5348,4.8042,-0.802,13.8357,384.489
170323.752,272642.964,384.6812,312854.6466,8.1685,33.194,0.5328,4.1879,-1.0045,14.0206,384.6812
170326.817,272655.407,384.8602,312855.0212,8.3693,33.1556,0.4166,3.8525,-1.388,13.9529,384.8602
170329.96,272667.825,385.0052,312855.3958,8.5877,33.1116,0.3028,3.7332,-1.6107,13.4938,385.0052
170333.185,272680.227,385.1136,312855.7705,8.7921,33.0234,0.2327,3.4285,-1.8937,13.1247,385.1136
170336.485,272692.618,385.1632,312856.1451,8.9973,33.0205,0.0551,3.4089,-2.1384,12.8014,385.1632
170339.86,272705.004,385.1577,312856.5198,9.2069,33.0356,-0.1006,3.1618,-2.1369,12.5192,385.1577
170343.313,272717.386,385.1115,312856.8944,9.3857,33.0015,-0.1561,2.8813,-2.2176,12.3894,385.1115
170346.831,272729.767,385.0335,312857.269,9.5719,32.9847,-0.2139,2.6746,-2.0827,12.4106,385.0335
170350.41,272742.147,384.9248,312857.6436,9.7211,33.0117,-0.3732,2.6705,-1.8929,12.3945,384.9248
170354.045,272754.519,384.7581,312858.0183,9.8453,32.9904,-0.5604,2.8403,-1.6849,12.4686,384.7581
170357.729,272766.879,384.5348,312858.3929,9.9876,32.914,-0.6394,2.523,-1.3476,12.3765,384.5348
170361.459,272779.221,384.294,312858.7675,10.1061,32.8554,-0.6282,2.4822,-1.097,12.0146,384.294
170365.228,272791.54,384.0476,312859.1422,10.2195,32.8258,-0.7022,2.6519,-0.6531,11.8005,384.0476
170369.051,272803.826,383.7942,312859.5168,10.3601,32.6902,-0.6506,2.585,-0.2891,12.1406,383.7942
170372.933,272816.068,383.5484,312859.8915,10.5247,32.5356,-0.6035,2.0547,0.0982,12.9271,383.5484
170376.851,272828.261,383.3362,312860.2661,10.5439,32.4581,-0.4919,1.4968,0.3226,13.9649,383.3362
170380.774,272840.402,383.1997,312860.6407,10.5438,32.3162,-0.2811,1.4959,0.7121,14.4186,383.1997
170384.702,272852.482,383.1318,312861.0153,10.5881,32.0886,-0.0941,1.0667,1.0301,14.661,383.1318
170388.634,272864.499,383.0977,312861.39,10.5608,31.9606,-0.1004,0.5354,0.9831,14.6287,383.0977
170392.549,272876.462,383.0525,312861.7646,10.5187,31.8566,-0.1909,0.0852,0.7671,14.2819,383.0525
170396.439,272888.379,382.9795,312862.1393,10.3863,31.6967,-0.2016,-0.0915,0.502,13.717,382.9795
170400.29,272900.258,382.889,312862.5139,10.3273,31.5876,-0.2146,0.0055,0.506,12.6588,382.889
170404.12,272912.099,382.7915,312862.8885,10.297,31.525,-0.2711,-0.029,0.4471,11.5114,382.7915
170407.928,272923.902,382.701,312863.2631,10.1943,31.446,-0.2427,-0.2281,0.4214,10.4507,382.701
170411.715,272935.666,382.6316,312863.6378,10.1771,31.2844,-0.1278,-0.4077,0.463,9.8173,382.6316
170415.476,272947.393,382.5915,312864.0124,10.0992,31.203,-0.0731,-0.5855,0.3992,9.4828,382.5915
170419.209,272959.085,382.5626,312864.3871,9.9919,31.1457,-0.0939,-0.8696,0.335,9.4794,382.5626
170422.901,272970.745,382.5344,312864.7617,9.8493,31.0324,-0.0625,-1.14,0.2379,9.7522,382.5344
170426.536,272982.377,382.5241,312865.1363,9.7177,30.9409,0.0679,-0.9794,0.3829,9.9449,382.5241
170430.115,272993.976,382.5526,312865.5109,9.5557,30.8965,0.0698,-0.8835,0.5782,10.1663,382.5526
170433.643,273005.535,382.5805,312865.8856,9.4275,30.7862,-0.0118,-0.5096,0.6838,10.3921,382.5805
170437.126,273017.049,382.5572,312866.2602,9.3183,30.606,-0.1379,-0.571,0.947,10.601,382.5572
170440.563,273028.516,382.5171,312866.6349,9.2151,30.5132,-0.0585,-1.2378,1.2445,10.5511,382.5171
170443.943,273039.93,382.5065,312867.0095,9.016,30.3918,-0.059,-1.3007,1.4552,10.5842,382.5065
170447.255,273051.289,382.4909,312867.3841,8.8287,30.1922,-0.0515,-1.0376,1.5018,10.5096,382.4909
170450.507,273062.591,382.446,312867.7587,8.7012,30.025,-0.1431,-0.8082,1.4709,10.1283,382.446
170453.715,273073.839,382.3631,312868.1334,8.5887,29.9385,-0.2605,-0.9551,1.2118,9.7445,382.3631
170456.865,273085.04,382.2715,312868.508,8.3959,29.8342,-0.2674,-1.0199,0.8413,9.161,382.2715
170459.963,273096.204,382.178,312868.8827,8.3011,29.6934,-0.232,-1.2689,0.4723,8.8393,382.178
170463.014,273107.338,382.0883,312869.2573,8.1584,29.6481,-0.2275,-0.8776,0.1588,8.6546,382.0883
170466.02,273118.451,381.9875,312869.6319,8.0477,29.6218,-0.3387,-0.6048,0.0898,8.6191,381.9875
170468.985,273129.539,381.8526,312870.0065,7.9502,29.5128,-0.395,-0.8539,-0.0212,8.5531,381.8526
170471.899,273140.607,381.6751,312870.3812,7.7908,29.4656,-0.5204,-1.1085,-0.1245,8.2906,381.6751
170474.752,273151.661,381.4336,312870.7558,7.5893,29.4709,-0.7551,-1.2953,-0.3662,8.1596,381.4336
170477.544,273162.706,381.1018,312871.1304,7.4441,29.4625,-1.0485,-0.7408,-0.5871,7.9058,381.1018
170480.292,273173.745,380.6657,312871.5051,7.368,29.41,-1.2999,-0.7803,-0.8673,7.8325,380.6657
170482.995,273184.784,380.1221,312871.8797,7.2387,29.4345,-1.5696,-0.9995,-1.2828,7.6873,380.1221
170485.651,273195.832,379.4909,312872.2543,7.0967,29.5014,-1.7783,-0.9506,-1.6827,7.4902,379.4909
170488.25,273206.897,378.812,312872.629,6.9416,29.5152,-1.8662,-0.9464,-1.7113,7.2192,378.812
170490.802,273217.977,378.0911,312873.0036,6.8467,29.5323,-1.8991,-1.1688,-1.2622,6.8873,378.0911
170493.306,273229.065,377.368,312873.3782,6.7003,29.5877,-1.9172,-1.8596,-0.8224,6.643,377.368
170495.747,273240.152,376.6789,312873.7529,6.4599,29.5807,-1.8041,-2.4329,-0.6963,6.7841,376.6789
170498.11,273251.239,376.0321,312874.1275,6.3061,29.5357,-1.6434,-2.3597,-0.7776,7.1988,376.0321
170500.396,273262.328,375.4205,312874.5021,6.0722,29.5787,-1.6087,-1.9871,-0.9908,7.5308,375.4205
170502.611,273273.42,374.8348,312874.8768,5.8881,29.6144,-1.5634,-1.8115,-0.9786,7.7623,374.8348
170504.757,273284.516,374.2673,312875.2514,5.7085,29.5691,-1.4823,-1.7753,-0.8054,7.7023,374.2673
170506.837,273295.608,373.7043,312875.626,5.5388,29.5461,-1.4612,-1.7943,-0.3838,7.3914,373.7043
170508.844,273306.689,373.1617,312876.0007,5.3585,29.553,-1.4095,-1.8657,0.073,6.7109,373.1617
170510.784,273317.748,372.6766,312876.3753,5.1434,29.4589,-1.1913,-2.0661,0.4402,5.968,372.6766
170512.655,273328.772,372.2707,312876.7499,4.9925,29.3213,-0.953,-2.1601,0.6443,5.2906,372.2707
170514.458,273339.761,371.9472,312877.1246,4.8236,29.2663,-0.7719,-1.7783,0.5078,4.6806,371.9472
170516.209,273350.717,371.6855,312877.4992,4.694,29.2084,-0.7018,-1.4205,0.3919,4.3736,371.6855
170517.91,273361.639,371.4419,312877.8738,4.5462,29.0677,-0.6414,-1.0174,0.3174,4.1168,371.4419
170519.562,273372.53,371.1912,312878.2485,4.4277,28.9865,-0.6543,-0.9346,0.5013,3.5232,371.1912
170521.166,273383.388,370.9336,312878.6231,4.299,28.9243,-0.687,-1.1114,0.7171,2.6503,370.9336
170522.716,273394.203,370.6945,312878.9977,4.1234,28.7923,-0.5978,-1.3114,0.9025,1.7977,370.6945
170524.212,273404.974,370.5061,312879.3724,4.0218,28.6338,-0.3857,-1.3653,1.1527,0.9962,370.5061
170525.66,273415.694,370.3871,312879.747,3.8812,28.5264,-0.253,-1.2105,1.2563,0.4004,370.3871
170527.067,273426.361,370.3181,312880.1217,3.7553,28.4106,-0.1547,-1.3264,1.1598,0.119,370.3181
170528.417,273436.978,370.2949,312880.4963,3.6098,28.241,-0.0125,-1.5046,0.8209,359.9974,370.2949
170529.713,273447.553,370.282,312880.8709,3.4764,28.1376,-0.0085,-1.0703,0.5064,0.0759,370.282
170530.965,273458.094,370.2645,312881.2455,3.3467,28.0863,-0.0276,-0.8298,0.4634,0.1739,370.2645
170532.158,273468.598,370.2763,312881.6202,3.1524,27.9773,0.0583,-1.2608,0.6992,359.8214,370.2763
170533.289,273479.059,370.3102,312881.9948,3.0273,27.8209,0.0863,-1.315,0.9568,359.5966,370.3102
170534.37,273489.477,370.335,312882.3694,2.9249,27.7447,0.0829,-1.2214,0.8181,359.4071,370.335
170535.409,273499.854,370.3662,312882.7441,2.7836,27.6564,0.0348,-1.0947,0.7641,359.4277,370.3662
170536.389,273510.19,370.4076,312883.1187,2.6014,27.4944,0.1678,-0.8462,0.9126,359.2295,370.4076
170537.314,273520.478,370.4828,312883.4933,2.4832,27.3488,0.253,-0.8357,1.3428,358.5663,370.4828
170538.193,273530.71,370.5548,312883.868,2.3821,27.243,0.1508,-0.9913,1.5417,357.7517,370.5548
170539.035,273540.887,370.6103,312884.2426,2.2517,27.0844,0.1075,-1.1255,1.4144,357.1844,370.6103
170539.829,273551.01,370.6466,312884.6172,2.1506,26.9197,0.0963,-1.206,1.1734,356.7951,370.6466
170540.583,273561.088,370.6792,312884.9919,2.0133,26.8239,0.1226,-1.5386,0.996,356.7258,370.6792
170541.28,273571.12,370.7343,312885.3665,1.8479,26.7273,0.1488,-1.8745,1.0565,356.6302,370.7343
170541.905,273581.105,370.8101,312885.7412,1.6422,26.5523,0.2194,-2.1014,1.1598,356.6044,370.8101
170542.453,273591.041,370.8615,312886.1158,1.4454,26.43,0.104,-1.9306,0.8447,356.3776,370.8615
170542.931,273600.939,370.8737,312886.4904,1.2651,26.3855,-0.0154,-1.6425,0.341,356.1558,370.8737
170543.346,273610.809,370.8689,312886.865,1.0883,26.3004,-0.0472,-1.3373,0.2328,355.7497,370.8689
170543.697,273620.651,370.8585,312887.2397,0.9541,26.1942,-0.0141,-1.5942,0.2981,354.9786,370.8585
170543.983,273630.464,370.8263,312887.6143,0.7308,26.1518,-0.1308,-2.3013,0.1409,354.2071,370.8263
170544.195,273640.255,370.7629,312887.9889,0.5316,26.1237,-0.2543,-2.3666,-0.2016,353.5048,370.7629
170544.325,273650.028,370.6714,312888.3636,0.3183,26.0511,-0.2535,-2.5327,-0.7125,352.9214,370.6714
170544.373,273659.796,370.5649,312888.7382,0.0967,26.0481,-0.269,-2.5972,-1.2068,352.2773,370.5649
170544.329,273669.568,370.4494,312889.1128,-0.1681,26.1141,-0.3271,-2.5782,-1.7365,351.5388,370.4494
170544.194,273679.354,370.3304,312889.4875,-0.4296,26.1315,-0.3663,-2.4248,-2.0907,350.736,370.3304
170543.967,273689.159,370.1857,312889.8621,-0.6357,26.1758,-0.4124,-2.6094,-2.3305,349.8988,370.1857
170543.655,273698.989,369.9997,312890.2367,-0.8671,26.284,-0.5719,-2.9677,-2.5395,349.1825,369.9997
170543.253,273708.847,369.7574,312890.6114,-1.1348,26.363,-0.7815,-3.3883,-2.6535,348.7749,369.7574
170542.743,273718.728,369.4588,312890.986,-1.4697,26.376,-0.8021,-4.0828,-2.7931,348.5292,369.4588
170542.1,273728.633,369.1456,312891.3606,-1.8277,26.4459,-0.8134,-4.7791,-2.9193,348.1713,369.1456
170541.307,273738.558,368.8117,312891.7353,-2.2579,26.5411,-0.9503,-5.1904,-3.0208,347.8949,368.8117
170540.362,273748.504,368.4475,312892.1099,-2.6838,26.5708,-1.0233,-5.2538,-2.9714,347.7698,368.4475
170539.256,273758.47,368.0717,312892.4845,-3.0701,26.6059,-0.9672,-5.1565,-2.7329,347.5646,368.0717
170537.991,273768.448,367.7066,312892.8592,-3.5105,26.6542,-0.9854,-4.8585,-2.4063,347.1793,367.7066
170536.584,273778.433,367.3432,312893.2338,-3.8765,26.6767,-0.992,-4.559,-2.0767,346.6899,367.3432
170535.039,273788.417,367.002,312893.6084,-4.2202,26.6237,-0.8316,-4.8089,-1.8424,346.0971,367.002
170533.353,273798.391,366.7114,312893.9831,-4.6087,26.6028,-0.7003,-5.1687,-1.7722,345.4337,366.7114
170531.524,273808.354,366.4475,312894.3577,-5.0054,26.6147,-0.7341,-4.9804,-2.0525,344.9018,366.4475
170529.554,273818.312,366.1624,312894.7323,-5.3756,26.5738,-0.8259,-4.5784,-2.2578,344.5303,366.1624
170527.45,273828.268,365.8186,312895.107,-5.7015,26.5467,-1.0021,-4.0762,-2.3173,344.0021,365.8186
170525.224,273838.22,365.3842,312895.4816,-5.9886,26.5865,-1.2937,-3.062,-2.074,343.2769,365.3842
170522.912,273848.171,364.8866,312895.8562,-6.2424,26.556,-1.3891,-2.3347,-1.1854,342.4334,364.8866
170520.508,273858.092,364.3978,312896.2309,-6.4437,26.4136,-1.21,-2.7283,-0.1966,341.0197,364.3978
170518.031,273867.966,363.9538,312896.6055,-6.5876,26.2939,-1.1087,-2.2495,0.3928,339.6508,363.9538
170515.518,273877.798,363.5585,312896.9801,-6.6859,26.2148,-1.0059,-2.0068,0.4712,338.9346,363.5585
170512.972,273887.583,363.2116,312897.3548,-6.765,26.0584,-0.8457,-1.9113,0.419,338.6761,363.2116
170510.388,273897.318,362.9258,312897.7294,-6.8677,25.909,-0.6635,-1.674,0.7569,338.8493,362.9258
170507.764,273906.996,362.6761,312898.104,-6.9811,25.7683,-0.6254,-1.2977,1.4653,339.0544,362.6761
170505.111,273916.595,362.4726,312898.4787,-7.0687,25.5157,-0.5168,-1.3953,2.3508,339.0559,362.4726
170502.433,273926.096,362.3206,312898.8533,-7.093,25.2093,-0.306,-1.824,2.7159,338.9801,362.3206
170499.729,273935.491,362.2406,312899.2279,-7.1599,24.9383,-0.0754,-1.4379,2.8291,338.8918,362.2406
170497.012,273944.775,362.2495,312899.6026,-7.1821,24.6707,0.0838,-0.8731,3.3306,338.9005,362.2495
170494.304,273953.947,362.3166,312899.9772,-7.1552,24.3133,0.2346,-1.1326,4.0526,339.0319,362.3166
170491.597,273962.992,362.4012,312900.3518,-7.1611,23.9455,0.2778,-1.5649,4.5015,338.9465,362.4012
170488.884,273971.894,362.5314,312900.7265,-7.1905,23.6076,0.4774,-1.7106,4.7407,338.7775,362.5314
170486.163,273980.642,362.774,312901.1011,-7.2104,23.1429,0.755,-2.0202,5.2606,338.5122,362.774
170483.436,273989.222,363.1068,312901.4757,-7.1992,22.6622,1.0439,-2.2714,5.4995,338.2402,363.1068
170480.708,273997.632,363.5339,312901.8504,-7.2241,22.2409,1.259,-2.0981,5.6807,338.0335,363.5339
170477.976,274005.867,364.0455,312902.225,-7.2271,21.7919,1.3994,-1.7328,6.0792,337.7032,364.0455
170475.251,274013.926,364.5817,312902.5996,-7.1953,21.2686,1.4289,-1.909,6.4915,337.1362,364.5817
170472.533,274021.803,365.1131,312902.9743,-7.1865,20.7698,1.4495,-2.5647,6.5771,336.3871,365.1131
170469.803,274029.488,365.6468,312903.3489,-7.262,20.2884,1.4428,-2.8194,6.5699,335.3155,365.6468
170467.056,274036.97,366.2186,312903.7235,-7.3139,19.7014,1.5792,-3.2552,6.7644,334.0324,366.2186
170464.297,274044.246,366.8346,312904.0982,-7.2988,19.1442,1.7374,-4.0229,6.7224,332.7628,366.8346
170461.531,274051.327,367.5101,312904.4728,-7.3292,18.6577,1.9302,-4.2858,6.2287,332.1652,367.5101
170458.739,274058.209,368.2871,312904.8475,-7.4727,18.1548,2.1686,-4.6657,5.7002,332.0861,368.2871
170455.889,274064.89,369.1472,312905.2221,-7.6518,17.5773,2.3403,-4.7502,5.7135,332.1062,369.1472
170452.973,274071.372,370.033,312905.5967,-7.786,17.0256,2.3879,-4.3663,6.0778,331.9844,370.033
170450.011,274077.663,370.8811,312905.9714,-7.9094,16.5815,2.1785,-4.0296,6.3212,331.6304,370.8811
170447.013,274083.773,371.6597,312906.346,-8.0263,16.1046,1.9451,-3.5906,5.9978,331.3964,371.6597
170443.97,274089.705,372.3808,312906.7206,-8.1374,15.605,1.8757,-3.2274,5.4132,330.9898,372.3808
170440.887,274095.481,373.0373,312907.0953,-8.1954,15.2448,1.6729,-2.8257,4.7955,330.1941,373.0373
170437.775,274101.132,373.5824,312907.4699,-8.3149,14.9893,1.2568,-2.0754,3.7619,329.3593,373.5824
170434.633,274106.686,374.0131,312907.8445,-8.407,14.7241,1.0048,-1.4679,2.5324,328.5927,374.0131
170431.452,274112.163,374.3599,312908.2192,-8.4627,14.5401,0.8369,-0.5776,1.6451,327.3509,374.3599
170428.241,274117.591,374.6002,312908.5938,-8.5521,14.4779,0.5277,0.6974,0.9688,325.957,374.6002
170425.032,274123.015,374.7467,312908.9684,-8.5156,14.5208,0.2132,1.3773,0.925,324.7016,374.7467
170421.842,274128.442,374.8005,312909.3431,-8.4409,14.4997,0.0186,0.905,0.8427,323.7404,374.8005
170418.666,274133.872,374.7622,312909.7177,-8.4205,14.5082,-0.1458,-0.0719,0.2735,323.1493,374.7622
170415.475,274139.305,374.6698,312910.0923,-8.5217,14.5588,-0.3113,-0.2543,-0.5742,323.1339,374.6698
170412.267,274144.76,374.5522,312910.467,-8.5343,14.6226,-0.3355,0.3715,-0.9907,324.0259,374.5522
170409.053,274150.254,374.4406,312910.8416,-8.5469,14.7109,-0.2656,0.5443,-0.8449,325.6747,374.4406
170405.822,274155.775,374.3262,312911.2162,-8.5802,14.8178,-0.3238,1.7774,-0.6327,327.3935,374.3262
170402.614,274161.336,374.2026,312911.5909,-8.4524,14.9357,-0.3725,3.1949,-0.1616,329.5943,374.2026
170399.474,274166.954,374.0588,312911.9655,-8.2134,15.0489,-0.3932,4.5272,0.3306,332.305,374.0588
