X,Y,ELEVATION,TIME
2100385.876,1559195.691,334.4154,483274.9523
2100375.576,1559226.783,333.884,483276.3165
2100365.022,1559257.769,333.2296,483277.6982
2100354.191,1559288.690,332.7439,483279.0970
2100342.927,1559319.493,332.5758,483280.5216
2100330.482,1559349.829,332.8264,483281.9828
2100317.739,1559380.055,332.8777,483283.4407
2100305.860,1559410.623,332.7955,483284.8981
2100294.519,1559441.372,332.3814,483286.3464
2100281.408,1559471.436,332.3682,483287.7964
2100268.253,1559501.486,332.304,483289.2588
2100255.738,1559531.775,331.8874,483290.6853
2100243.039,1559561.992,331.5191,483292.0845
2100230.308,1559592.219,331.4301,483293.4998
2100218.192,1559622.698,331.3382,483294.9287
2100205.726,1559652.990,331.8472,483296.4173
2100193.222,1559683.185,332.7047,483297.9381
2100180.447,1559713.377,332.9913,483299.4351
2100167.350,1559743.452,333.0134,483300.8681
2100155.217,1559773.919,332.8091,483302.3149
2100144.321,1559804.835,332.4407,483303.7781
2100132.047,1559835.252,332.32,483305.1996
2100119.796,1559865.683,332.3071,483306.6374
2100107.471,1559896.082,332.222,483308.0872
2100095.398,1559926.498,331.5354,483309.5030
2100083.162,1559956.877,330.9754,483310.8940
2100071.227,1559987.421,330.7937,483312.2689
2100059.744,1560018.146,330.7002,483313.6797
2100049.544,1560049.265,330.1363,483315.1025
2100039.045,1560080.313,329.8281,483316.5053
2100026.939,1560110.801,329.8699,483317.8953
2100014.199,1560141.030,329.9065,483319.2846
2100002.008,1560171.482,329.7929,483320.6748
2099989.267,1560201.696,329.9671,483322.0998
2099975.706,1560231.498,330.5127,483323.5300
2099962.323,1560261.216,331.6109,483325.0198
2099950.983,1560291.973,331.8985,483326.5168
2099938.927,1560322.480,331.8464,483327.9107
2099926.553,1560352.861,331.8629,483329.2518
2099914.521,1560383.369,332.0616,483330.6645
2099903.167,1560414.059,331.4388,483332.1472
2099891.616,1560444.703,330.8718,483333.6583
2099880.643,1560475.541,330.2081,483335.1506
2099869.644,1560506.368,329.5405,483336.5918
2099858.743,1560537.275,329.1174,483338.0505
2099847.823,1560568.189,328.7802,483339.5030
2099836.944,1560599.131,328.6805,483340.9512
2099825.204,1560629.754,328.5397,483342.4150
2099813.235,1560660.290,328.4447,483343.8189
2099806.361,1560692.158,328.722,483345.1685
2099811.360,1560724.400,328.3162,483346.4794
2099825.090,1560754.099,328.1018,483347.7471
2099844.662,1560780.333,328.4409,483349.0531
2099869.326,1560801.805,328.8791,483350.4339
2099898.078,1560817.492,328.8219,483351.8795
2099928.385,1560830.033,328.7218,483353.3159
2099959.476,1560840.351,328.8481,483354.7462
2099992.059,1560843.503,329.1695,483356.1605
2100024.710,1560840.895,329.3531,483357.5486
2100056.749,1560833.952,329.5531,483358.9335
2100088.098,1560824.325,329.7171,483360.2239
2100118.797,1560812.772,329.658,483361.4065
2100149.208,1560800.485,329.5411,483362.5062
2100179.395,1560787.688,329.2301,483363.5233
2100209.461,1560774.592,329.388,483364.4792
2100239.394,1560761.218,329.7244,483365.4320
2100269.225,1560747.602,330.0029,483366.4036
2100299.036,1560733.937,329.9158,483367.4006
2100328.463,1560719.667,329.142,483368.4145
2100357.715,1560705.027,328.3913,483369.4342
2100386.437,1560689.546,327.3606,483370.4428
2100415.165,1560673.894,326.6277,483371.4315
2100444.109,1560658.529,326.1728,483372.4214
2100473.286,1560643.541,326.0852,483373.4184
2100502.604,1560628.830,326.0056,483374.4231
2100531.732,1560613.880,325.4253,483375.4139
2100560.890,1560598.966,324.8773,483376.4063
2100590.251,1560584.438,324.3611,483377.4034
2100619.406,1560569.655,323.522,483378.3981
2100648.357,1560554.604,322.4917,483379.3966
2100677.270,1560539.513,321.4192,483380.3934
2100706.401,1560524.717,320.5295,483381.3753
2100735.772,1560510.199,320.0397,483382.3434
2100765.142,1560495.605,319.8399,483383.3118
2100794.626,1560481.226,319.786,483384.3046
2100824.173,1560467.008,319.4964,483385.3010
2100853.504,1560452.340,319.2554,483386.2972
2100882.726,1560437.477,318.9102,483387.3100
2100911.961,1560422.657,318.5053,483388.3162
2100941.114,1560407.636,318.2776,483389.3127
2100970.164,1560392.417,318.0396,483390.3008
2100999.187,1560377.228,317.5111,483391.2855
2101028.375,1560362.540,316.632,483392.2694
2101057.641,1560348.166,315.5353,483393.2482
2101087.152,1560334.056,314.7829,483394.2232
2101116.463,1560319.521,314.0557,483395.2095
2101145.699,1560304.785,313.4385,483396.2069
2101174.717,1560289.800,312.4983,483397.2038
2101203.785,1560274.762,311.8155,483398.2017
2101232.879,1560259.792,311.1025,483399.2066
2101262.456,1560245.640,310.8307,483400.2075
2101292.082,1560231.593,310.5391,483401.2193
2101321.500,1560217.178,310.0204,483402.2432
2101350.908,1560202.697,309.6405,483403.2756
2101380.175,1560187.900,309.4058,483404.3392
2101409.220,1560172.684,309.1002,483405.4846
2101438.069,1560157.206,308.5018,483406.7322
2101466.994,1560141.971,307.7017,483408.1019
2101496.317,1560127.368,307.1753,483409.5543
2101525.996,1560113.624,306.4253,483411.2246
2101555.427,1560099.763,305.2593,483413.2961
2101582.894,1560082.367,303.9875,483415.7913
2101610.966,1560065.733,303.2906,483420.3209
2101613.286,1560046.650,296.7887,483427.0461
2101606.563,1560038.560,287.5589,483431.1806
2101601.341,1560061.687,281.509,483433.4996
2101618.423,1560071.077,280.7338,483440.4618
2101626.300,1560062.927,271.7983,483445.0519
2101618.967,1560060.908,263.1219,483449.9476
2101619.307,1560060.209,255.8683,483456.4576
2101619.100,1560062.562,248.0265,483463.9061
2101624.372,1560061.967,239.9406,483472.6585
2101619.641,1560068.951,231.33,483481.7492
2101612.053,1560076.149,224.4079,483496.0251
2100243.386,1560805.905,330.1713,486456.0058
2100211.156,1560806.844,330.3288,486456.9834
2100179.966,1560797.789,331.4464,486458.0690
2100152.284,1560780.538,332.1984,486459.2063
2100130.170,1560756.536,332.7278,486460.4041
2100115.059,1560727.525,332.7722,486461.7110
2100107.562,1560695.702,332.2932,486463.1026
2100105.804,1560663.027,331.7927,486464.4980
2100108.192,1560630.342,331.4832,486465.8970
2100113.959,1560598.072,331.2391,486467.2839
2100121.151,1560566.082,331.507,486468.6532
2100129.553,1560534.383,331.3813,486470.0638
2100139.918,1560503.270,331.2825,486471.5058
2100151.058,1560472.416,331.3329,486472.9361
2100161.969,1560441.483,331.4768,486474.3464
2100173.405,1560410.740,331.6046,486475.7375
2100185.382,1560380.201,331.6586,486477.1410
2100198.049,1560349.953,331.89,486478.5570
2100209.941,1560319.429,332.4012,486479.9545
2100221.483,1560288.728,332.4049,486481.3915
2100233.067,1560258.045,332.5341,486482.8234
2100244.931,1560227.468,332.7232,486484.2684
2100257.058,1560196.990,332.8145,486485.7257
2100268.956,1560166.424,332.9608,486487.2111
2100280.683,1560135.829,333.4319,486488.6549
2100292.185,1560105.157,333.9537,486490.1247
2100304.595,1560074.825,334.3929,486491.5887
2100317.133,1560044.546,334.8332,486493.0153
2100329.319,1560014.110,335.1591,486494.4199
2100341.558,1559983.687,334.9783,486495.8449
2100354.008,1559953.349,334.8881,486497.2768
2100366.209,1559922.906,334.9101,486498.6685
2100377.235,1559892.014,334.756,486500.1062
2100388.172,1559861.091,334.6329,486501.5535
2100399.437,1559830.287,334.8032,486502.9813
2100410.930,1559799.575,335.0701,486504.3685
2100422.630,1559768.933,335.2389,486505.7602
2100434.434,1559738.333,335.2852,486507.1977
2100446.895,1559707.996,335.0842,486508.6774
2100459.271,1559677.616,335.0323,486510.1731
2100471.394,1559647.135,334.9902,486511.6527
2100483.773,1559616.799,335.4464,486513.0585
2100495.267,1559586.130,336.0047,486514.4305
2100506.702,1559555.427,336.4929,486515.8271
2100518.419,1559524.796,336.6489,486517.2557
2100530.310,1559494.223,336.6425,486518.7152
2100542.293,1559463.688,336.6107,486520.1779
2100554.730,1559433.386,337.1332,486521.6057
2100566.047,1559402.601,337.063,486523.0502
2100578.018,1559372.074,337.3502,486524.4639
2100589.946,1559341.517,337.4,486525.8878
2100602.090,1559311.073,337.0027,486527.3235
2100614.569,1559280.752,336.7267,486528.7717
2100626.424,1559250.172,336.5792,486530.2163
2100637.847,1559219.430,336.7981,486531.6611
2100649.384,1559188.727,336.9628,486533.0827
2100661.073,1559158.078,337.0566,486534.4946
2100672.960,1559127.504,337.1343,486535.9232
2100684.813,1559096.916,337.1633,486537.3642
2100696.905,1559066.427,337.3261,486538.7920
2100709.124,1559035.998,337.6035,486540.2041
2100721.486,1559005.622,337.8375,486541.6047
2100733.705,1558975.185,338.0377,486543.0064
2100745.452,1558944.563,338.2312,486544.4238
2100757.096,1558913.897,338.1635,486545.8616
2100768.551,1558883.164,338.3191,486547.2879
2100779.740,1558852.341,338.58,486548.6809
2100791.234,1558821.629,338.8121,486550.0766
2100803.038,1558791.029,338.9705,486551.4935
2100815.222,1558760.575,339.0987,486552.9530
2100827.063,1558729.983,339.1402,486554.4406
2100839.048,1558699.454,339.3428,486555.9037
2100851.546,1558669.148,339.7076,486557.3300
2100863.847,1558638.750,339.9676,486558.7431
2100875.981,1558608.281,340.1906,486560.1449
2100887.850,1558577.701,340.2798,486561.5551
2100899.691,1558547.108,340.2971,486562.9805
2100911.273,1558516.425,340.113,486564.4260
2100923.005,1558485.794,340.1918,486565.8585
2100934.563,1558455.108,340.4771,486567.2540
2100945.781,1558424.289,340.6671,486568.6729
2100957.600,1558393.696,340.8829,486570.1161
2100970.660,1558363.628,341.2067,486571.5855
2100983.619,1558333.509,341.4601,486573.0332
2100996.018,1558303.158,341.7715,486574.4517
2101007.278,1558272.353,341.6614,486575.8269
2101018.062,1558241.381,341.4488,486577.2201
2101029.474,1558210.629,341.3326,486578.6337
2101041.213,1558180.002,341.3783,486580.0816
2101053.002,1558149.398,341.5908,486581.5309
2101064.970,1558118.857,341.6447,486583.0039
2101077.827,1558088.693,341.9095,486584.4412
2101089.784,1558058.146,341.9473,486585.8837
2101101.883,1558027.655,341.9707,486587.3091
2101113.884,1557997.140,342.2602,486588.7329
2101125.918,1557966.664,342.7387,486590.1228
2101137.717,1557936.080,343.1088,486591.5060
2101149.539,1557905.507,343.4899,486592.9086
2101160.938,1557874.749,343.4026,486594.3327
2101172.008,1557843.871,343.33,486595.7420
2101183.679,1557813.216,343.3737,486597.1460
2101195.793,1557782.737,343.5237,486598.5676
2101207.866,1557752.249,343.2512,486600.0224
2101219.532,1557721.596,343.0615,486601.4647
2101231.425,1557691.035,343.1363,486602.8904
2101243.932,1557660.802,343.8474,486604.3078
2101256.071,1557630.333,343.7925,486605.7354
2101268.012,1557599.787,343.8563,486607.1392
2101279.956,1557569.243,344.0663,486608.5579
2101291.493,1557538.535,344.1493,486609.9843
2101302.829,1557507.753,344.1895,486611.4046
2101314.409,1557477.062,344.2616,486612.8029
2101326.166,1557446.438,344.2797,486614.2020
2101337.974,1557415.842,344.4378,486615.6175
2101350.260,1557385.440,344.6959,486617.0499
2101362.596,1557355.045,344.7737,486618.4800
2101374.946,1557324.656,344.7516,486619.9047
2101386.797,1557294.072,344.6094,486621.2998
2101398.375,1557263.379,344.6333,486622.6923
2101409.941,1557232.682,344.6984,486624.1008
2101421.810,1557202.102,344.6588,486625.5494
2101433.965,1557171.652,344.9706,486626.9893
2101445.490,1557140.956,345.2389,486628.4277
2101457.371,1557110.384,345.4072,486629.8393
2101468.919,1557079.683,345.3069,486631.2357
2101481.221,1557049.279,345.1804,486632.6584
2101494.098,1557019.160,344.6694,486634.1292
2101506.854,1556988.949,344.7502,486635.5854
2101518.815,1556958.411,344.7777,486637.0215
2101530.082,1556927.615,344.9899,486638.4134
2101542.145,1556897.122,345.2281,486639.8090
2101554.909,1556866.905,345.1334,486641.2313
2101567.805,1556836.744,345.1769,486642.6553
2101580.280,1556806.405,345.1607,486644.0936
2101593.285,1556776.294,345.3057,486645.5006
2101609.715,1556748.064,345.5152,486646.8960
2101634.245,1556726.510,345.1658,486648.2792
2101663.863,1556712.634,344.9178,486649.6919
2101695.868,1556705.743,344.6993,486651.1854
2101728.617,1556705.278,344.653,486652.7546
2101761.200,1556708.826,345.0103,486654.3462
2101793.256,1556715.457,345.5399,486655.8842
2101824.425,1556725.520,346.0667,486657.3778
2101855.054,1556737.118,346.3294,486658.8682
2101879.455,1556758.627,346.3957,486660.3833
2101894.607,1556787.539,346.8136,486661.9330
2101901.434,1556819.533,347.1071,486663.5130
2101902.450,1556852.270,346.8235,486665.0597
2101898.185,1556884.777,346.647,486666.5510
2101891.514,1556916.886,346.4548,486668.0074
2101883.573,1556948.705,346.3107,486669.4585
2101874.102,1556980.108,346.2411,486670.8931
2101864.249,1557011.396,346.2339,486672.3342
2101853.277,1557042.307,346.1709,486673.7699
2101841.349,1557072.861,346.303,486675.1914
2101829.561,1557103.473,346.3531,486676.6336
2101817.494,1557133.976,346.348,486678.0747
2101805.203,1557164.389,346.2415,486679.5201
2101792.654,1557194.695,346.124,486680.9632
2101779.952,1557224.939,346.2089,486682.4035
2101767.147,1557255.134,346.391,486683.8303
2101754.695,1557285.482,346.4244,486685.2476
2101742.591,1557315.970,346.5057,486686.6580
2101731.462,1557346.826,346.4447,486688.0950
2101720.628,1557377.782,346.2708,486689.5470
2101709.060,1557408.471,346.4787,486691.0075
2101697.287,1557439.088,346.4888,486692.4480
2101685.123,1557469.529,346.1346,486693.8721
2101672.550,1557499.815,345.8567,486695.2903
2101660.137,1557530.171,345.6375,486696.7200
2101648.518,1557560.835,345.364,486698.1635
2101637.266,1557591.631,345.069,486699.6057
2101626.234,1557622.524,345.0628,486701.0540
2101614.533,1557653.153,345.3115,486702.4833
2101602.644,1557683.670,345.8702,486703.8666
2101591.359,1557714.446,346.2418,486705.2492
2101580.093,1557745.147,345.6634,486706.6230
2101568.460,1557775.577,344.5137,486708.0836
2101555.293,1557805.561,344.0043,486709.5451
2101542.219,1557835.636,343.8604,486711.0374
2101531.471,1557866.506,343.0497,486712.5154
2101520.929,1557897.527,342.9037,486713.9925
2101509.801,1557928.374,342.8803,486715.4503
2101498.995,1557959.261,342.2681,486716.8822
2101488.100,1557990.122,341.6279,486718.3181
2101476.576,1558020.821,341.3634,486719.7506
2101464.194,1558051.197,341.4095,486721.1818
2101450.578,1558081.030,341.6377,486722.6112
2101436.813,1558110.801,341.805,486724.0406
2101423.037,1558140.568,341.9469,486725.4784
2101409.813,1558170.577,342.1835,486726.9279
2101397.648,1558201.031,342.1386,486728.3765
2101386.066,1558231.717,342.0424,486729.8262
2101374.970,1558262.492,341.3418,486731.2484
2101363.767,1558293.249,340.7121,486732.6630
2101352.575,1558324.081,340.6116,486734.0992
2101341.545,1558354.971,340.4914,486735.5561
2101329.730,1558385.560,340.2457,486736.9918
2101317.145,1558415.850,340.1048,486738.4094
2101304.564,1558446.145,340.115,486739.8342
2101291.777,1558476.353,340.1629,486741.2605
2101279.041,1558506.583,340.1435,486742.7003
2101265.968,1558536.669,340.1336,486744.1529
2101253.183,1558566.878,340.0856,486745.5886
2101240.637,1558597.186,340.1649,486747.0181
2101228.207,1558627.538,340.3356,486748.4365
2101216.707,1558658.252,340.226,486749.8692
2101205.076,1558688.919,340.1319,486751.3133
2101193.338,1558719.538,339.9337,486752.7355
2101181.364,1558750.077,339.877,486754.1755
2101169.816,1558780.779,339.921,486755.6375
2101158.747,1558811.627,339.5177,486757.0785
2101146.631,1558842.102,339.4025,486758.5105
2101134.037,1558872.391,339.4,486759.9396
2101122.042,1558902.904,339.0841,486761.3694
2101110.066,1558933.438,338.9945,486762.8239
2101098.725,1558964.215,339.1115,486764.2755
2101087.766,1558995.127,338.9553,486765.7176
2101076.230,1559025.813,338.6113,486767.1393
2101064.017,1559056.258,338.543,486768.5590
2101051.635,1559086.617,338.3486,486769.9873
2101038.421,1559116.635,338.2689,486771.4039
2101025.702,1559146.852,337.9549,486772.8407
2101013.442,1559177.246,337.7086,486774.2733
2101000.963,1559207.565,337.9259,486775.6896
2100988.153,1559237.732,338.2641,486777.0858
2100976.452,1559268.356,338.1037,486778.5164
